160,15
232,70
20,40
133,80
76,111
136,2
111,10
24,38
19,45
44,16
132,29
46,72
100,189
18,12
137,20
25,52
91,25
303,22
79,7
53,103
19,46
48,12
101,6
15,29
74,34
18,22
137,55
82,15
25,10
76,38
19,76
19,23
22,20
92,176
41,72
49,13
79,88
50,46
21,73
15,124
62,12
100,70
86,35
19,77
58,59
97,9
59,52
67,12
18,19
85,11
90,92
18,23
56,19
68,49
23,21
230,106
91,64
33,22
196,25
34,24
96,59
14,46
119,56
15,13
115,12
47,101
75,13
178,24
141,64
104,10
133,54
44,10
23,10
59,11
91,40
105,36
139,61
20,71
15,18
24,62
53,16
15,26
53,40
21,18
54,11
15,2
52,51
160,60
73,29
73,29
64,22
75,55
144,52
35,41
130,54
54,5
70,83
49,125
49,44
39,22
66,21
117,8
89,14
19,52
15,12
38,68
55,10
17,78
46,19
24,34
17,83
36,155
66,38
28,111
104,14
42,4
23,22
49,13
108,60
21,30
60,27
72,30
55,33
80,28
78,54
122,86
53,12
41,27
41,25
34,32
19,7
24,58
58,27
40,61
16,73
32,238
46,17
58,59
89,28
157,65
15,10
74,8
57,5
57,19
61,6
26,18
31,7
44,23
37,26
21,31
75,42
26,15
30,34
93,122
19,61
17,80
85,4
29,162
57,4
22,23
110,49
128,5
90,5
78,77
37,43
56,35
106,17
29,24
21,25
15,21
30,9
30,78
37,61
86,14
19,10
57,2
25,51
35,58
70,87
59,53
154,41
102,29
35,20
59,53
38,56
18,31
23,43
39,50
121,44
28,51
34,7
97,34
18,15
39,30
76,55
36,22
97,26
14,65
98,71
172,28
125,12
52,29
84,70
41,5
44,24
135,30
45,37
100,53
36,25
28,47
41,147
93,56
24,6
159,2
15,19
17,117
32,61
197,17
99,88
35,36
19,82
28,36
65,166
38,24
54,27
71,37
46,11
79,2
24,3
32,14
85,7
100,4
17,48
75,55
22,71
106,28
65,86
38,49
19,38
99,206
19,36
78,162
33,22
77,12
109,82
59,21
140,32
28,18
47,79
22,66
43,16
27,47
34,85
52,10
162,27
115,11
17,30
75,2
77,9
33,102
63,32
31,28
38,61
38,53
63,21
36,40
88,4
227,15
37,43
48,50
104,22
47,61
64,36
39,49
49,9
39,81
114,14
201,54
80,56
57,44
16,17
29,33
63,7
97,19
35,17
17,10
16,18
15,15
47,5
15,18
24,13
19,26
64,113
265,8
88,24
83,30
301,30
183,2
78,12
15,85
143,21
40,36
27,31
45,100
107,100
52,29
126,61
86,53
54,18
53,5
52,81
36,27
54,39
29,12
42,107
35,10
15,49
44,45
103,22
19,4
21,67
91,32
59,70
57,57
23,63
57,82
76,19
30,51
28,81
48,96
47,29
17,88
39,91
14,9
28,54
42,137
16,57
75,8
99,10
41,32
126,173
30,156
108,10
40,19
50,14
97,38
78,71
41,13
22,68
121,98
26,53
267,9
50,21
75,112
201,10
54,10
40,9
60,20
43,13
35,42
32,194
24,39
14,43
22,105
124,50
59,43
129,20
33,29
220,60
36,13
220,10
28,47
91,194
32,52
35,31
84,11
32,6
88,76
31,20
66,6
19,11
38,55
52,40
171,10
18,35
45,13
189,15
22,32
17,31
42,32
20,71
66,21
15,33
19,3
119,5
59,30
181,3
114,27
115,4
71,41
148,61
74,12
41,19
98,51
141,41
158,59
114,11
26,19
44,9
35,50
21,79
25,11
106,23
42,16
72,125
39,35
57,42
64,22
39,12
19,57
135,107
63,200
33,22
15,6
52,34
88,94
68,33
97,20
47,91
211,9
34,71
36,7
58,33
27,108
14,12
20,12
45,45
47,27
118,34
14,15
22,16
36,65
18,60
295,25
55,10
110,11
33,14
43,21
20,15
42,26
45,57
43,54
91,37
116,36
65,67
79,140
69,8
106,35
122,81
54,52
30,32
52,14
140,37
258,114
20,19
41,8
15,25
25,24
19,57
30,22
29,16
45,94
105,4
38,12
121,44
42,7
75,22
180,132
46,50
102,33
98,16
34,33
17,15
35,69
18,9
16,134
20,4
58,41
41,61
17,20
45,60
105,15
87,51
16,33
16,43
33,4
30,13
29,27
211,22
133,58
18,41
23,14
120,5
84,26
50,28
97,28
29,21
104,52
101,27
31,30
47,18
89,24
84,45
55,37
68,114
82,39
29,35
53,26
78,6
30,15
61,55
41,82
43,4
16,79
27,71
19,91
25,32
44,30
33,31
71,97
21,49
103,43
33,13
75,15
40,22
23,48
15,61
57,66
16,22
74,3
81,48
107,39
68,21
25,16
34,47
49,21
122,7
69,25
18,19
19,33
21,12
30,54
29,27
103,48
37,16
40,7
19,2
57,5
185,147
32,13
107,25
28,79
32,102
32,33
34,87
90,21
150,5
127,13
19,12
53,77
21,81
84,36
23,5
161,119
15,119
103,74
16,129
31,7
19,9
120,100
80,4
69,25
62,30
67,37
45,12
80,123
37,16
116,15
74,14
69,37
59,24
143,60
101,6
47,33
78,89
35,9
34,66
59,84
58,26
18,10
24,14
18,10
64,12
30,87
51,39
94,97
22,41
122,8
54,68
207,109
21,79
118,9
21,12
24,94
93,158
38,3
76,169
18,6
156,15
17,51
50,37
41,36
49,32
43,56
19,34
203,97
53,39
19,47
16,34
208,10
69,23
86,116
129,35
27,7
43,15
118,93
105,3
137,46
152,3
18,56
76,71
27,9
69,34
160,8
40,33
19,10
110,15
43,9
34,118
57,134
56,5
54,21
90,21
145,30
64,10
82,8
87,25
20,2
87,19
39,40
44,30
33,56
37,21
300,61
78,107
15,50
42,5
78,22
31,79
198,8
188,54
34,3
30,30
20,101
66,81
121,26
63,20
44,51
64,170
91,17
27,27
18,19
53,33
226,11
68,130
52,7
97,19
32,29
17,16
53,50
44,32
123,13
261,60
23,106
32,3
76,17
25,25
189,26
34,86
67,2
86,9
89,20
66,6
33,40
26,7
33,24
76,35
56,15
55,94
21,2
122,51
43,35
58,43
114,17
20,29
39,76
57,9
86,24
42,18
100,5
17,82
111,4
20,6
70,38
77,17
115,32
108,12
92,13
47,9
43,42
17,3
19,55
53,8
96,16
15,80
31,11
32,8
26,7
34,58
20,4
47,30
34,29
56,52
145,83
34,3
36,26
137,25
44,67
121,4
178,2
96,60
22,46
78,20
34,33
20,18
20,32
192,44
128,2
27,74
204,45
117,41
32,5
51,32
99,6
22,19
16,21
75,32
26,27
21,6
48,20
21,39
25,121
47,28
45,4
26,8
59,49
86,24
14,112
41,15
96,36
68,98
32,37
49,28
97,57
18,17
46,150
35,30
53,26
75,35
21,6
28,4
28,42
113,43
49,87
15,85
73,34
46,33
49,13
16,68
125,35
64,24
92,46
51,17
127,33
46,66
27,38
25,137
39,117
58,8
271,41
23,14
103,20
64,10
300,34
66,114
58,130
33,65
145,27
139,39
201,61
61,20
77,15
47,3
30,43
24,7
81,41
16,9
74,39
121,22
83,45
27,38
27,46
52,46
93,41
141,34
58,49
64,4
40,62
184,49
110,29
72,27
172,85
34,13
37,54
40,48
31,75
172,9
127,94
162,51
29,37
24,31
72,183
27,47
69,24
27,21
42,45
17,4
81,28
71,28
112,7
34,55
55,35
29,58
22,20
37,6
56,47
116,19
31,8
37,21
206,18
55,13
23,32
64,31
30,15
22,64
105,15
116,11
42,8
113,39
52,115
30,4
36,33
30,136
79,40
78,62
30,16
104,114
19,55
65,12
44,67
71,31
188,152
69,25
15,3
148,6
87,4
45,9
32,11
19,60
53,38
27,27
27,6
164,67
23,69
26,11
21,31
22,9
18,18
14,91
85,33
20,55
50,9
40,39
48,20
26,63
30,4
50,83
43,9
49,27
37,47
107,187
17,2
34,34
69,41
18,37
15,47
91,37
80,38
53,36
72,63
63,13
195,28
83,4
41,85
17,8
43,46
117,3
75,7
59,3
33,24
64,42
66,35
16,17
108,173
19,6
32,3
40,22
80,16
31,17
30,20
37,14
30,25
30,27
33,24
140,11
45,38
142,12
103,51
56,12
43,15
49,43
131,5
52,3
96,4
143,21
62,52
85,18
111,4
150,13
17,44
105,13
32,30
89,14
186,19
111,15
38,6
21,41
49,8
75,109
22,83
89,37
58,39
87,118
48,3
283,68
54,25
45,11
54,34
63,78
15,67
34,49
95,130
63,85
37,38
232,75
18,12
158,58
33,54
21,11
23,8
20,6
86,20
62,24
100,6
39,44
30,48
54,28
45,31
25,52
19,78
73,43
84,27
21,29
57,28
19,12
78,79
16,21
19,28
30,52
50,48
83,39
40,20
127,65
34,95
17,25
26,3
27,44
68,38
182,2
77,34
42,66
146,8
28,27
29,5
79,54
111,44
21,39
63,76
33,14
23,83
19,63
162,13
